,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1114,GO,DIESEL S10,09/2024,5.202479338842975
1115,GO,DIESEL S10,09/2025,5.46875
1116,GO,DIESEL S10,10/2022,5.853932584269663
1117,GO,DIESEL S10,10/2023,4.979166666666667
1118,GO,DIESEL S10,10/2024,5.254437869822485
1119,GO,DIESEL S10,10/2025,5.760765550239235
1120,GO,DIESEL S10,11/2022,6.472
1121,GO,DIESEL S10,11/2023,5.483091787439614
1122,GO,DIESEL S10,11/2024,5.1861702127659575
1123,GO,DIESEL S10,11/2025,5.563380281690141
1124,GO,DIESEL S10,12/2022,6.2334494773519165
1125,GO,DIESEL S10,12/2023,5.135714285714286
1126,GO,DIESEL S10,12/2024,5.276923076923077
1127,GO,DIESEL S10,12/2025,5.6875
1128,GO,DIESEL S10,<NA>/<NA>,5.561488317585878
1178,MA,DIESEL S10,01/2022,6.309352517985611
1179,MA,DIESEL S10,01/2023,5.0701754385964914
1180,MA,DIESEL S10,01/2024,5.219298245614035
1181,MA,DIESEL S10,01/2025,5.625
1182,MA,DIESEL S10,02/2022,5.857954545454546
1183,MA,DIESEL S10,02/2023,5.532608695652174
1184,MA,DIESEL S10,02/2024,5.318435754189944
1185,MA,DIESEL S10,02/2025,5.476190476190476
1186,MA,DIESEL S10,03/2022,6.05
1187,MA,DIESEL S10,03/2023,5.325301204819277
1188,MA,DIESEL S10,03/2024,5.129496402877698
1189,MA,DIESEL S10,03/2025,5.834951456310679
1190,MA,DIESEL S10,04/2022,6.565934065934066
1191,MA,DIESEL S10,04/2023,5.392857142857143
1192,MA,DIESEL S10,04/2024,5.213114754098361
1193,MA,DIESEL S10,04/2025,5.66
1194,MA,DIESEL S10,05/2022,6.227941176470588
1195,MA,DIESEL S10,05/2023,5.288235294117647
1196,MA,DIESEL S10,05/2024,5.315068493150685
1197,MA,DIESEL S10,05/2025,5.6
1198,MA,DIESEL S10,06/2022,6.263565891472868
1199,MA,DIESEL S10,06/2023,5.295857988165681
1200,MA,DIESEL S10,06/2024,5.137404580152672
1201,MA,DIESEL S10,06/2025,5.7227722772277225
1202,MA,DIESEL S10,07/2022,6.232258064516129
1203,MA,DIESEL S10,07/2023,5.221621621621622
1204,MA,DIESEL S10,07/2024,5.270676691729324
1205,MA,DIESEL S10,07/2025,5.548387096774194
1206,MA,DIESEL S10,08/2022,6.21830985915493
1207,MA,DIESEL S10,08/2023,5.138364779874214
1208,MA,DIESEL S10,08/2024,5.365671641791045
1209,MA,DIESEL S10,08/2025,5.545454545454546
1210,MA,DIESEL S10,09/2022,6.32
1211,MA,DIESEL S10,09/2023,5.247311827956989
1212,MA,DIESEL S10,09/2024,5.284552845528455
1213,MA,DIESEL S10,09/2025,5.507462686567164
