,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1049,GO,DIESEL,05/2024,5.167567567567567
1050,GO,DIESEL,05/2025,5.682539682539683
1051,GO,DIESEL,06/2022,6.290909090909091
1052,GO,DIESEL,06/2023,5.107407407407408
1053,GO,DIESEL,06/2024,5.180327868852459
1054,GO,DIESEL,06/2025,5.618556701030927
1055,GO,DIESEL,07/2022,5.782407407407407
1056,GO,DIESEL,07/2023,4.801724137931035
1057,GO,DIESEL,07/2024,5.184210526315789
1058,GO,DIESEL,07/2025,5.722222222222222
1059,GO,DIESEL,08/2022,5.965517241379311
1060,GO,DIESEL,08/2023,5.229813664596273
1061,GO,DIESEL,08/2024,5.151351351351352
1062,GO,DIESEL,08/2025,5.450980392156863
1063,GO,DIESEL,09/2022,5.9640287769784175
1064,GO,DIESEL,09/2023,5.088888888888889
1065,GO,DIESEL,09/2024,5.128342245989304
1066,GO,DIESEL,09/2025,5.326530612244898
1067,GO,DIESEL,10/2022,5.831578947368421
1068,GO,DIESEL,10/2023,4.792857142857143
1069,GO,DIESEL,10/2024,5.224489795918367
1070,GO,DIESEL,10/2025,5.705128205128205
1071,GO,DIESEL,11/2022,6.403225806451613
1072,GO,DIESEL,11/2023,5.314720812182741
1073,GO,DIESEL,11/2024,5.140845070422535
1074,GO,DIESEL,11/2025,5.4363636363636365
1075,GO,DIESEL,12/2022,6.043269230769231
1076,GO,DIESEL,12/2023,5.0162162162162165
1077,GO,DIESEL,12/2024,5.230263157894737
1078,GO,DIESEL,12/2025,5.636363636363637
1079,GO,DIESEL,<NA>/<NA>,5.434468045635841
1129,MA,DIESEL,01/2022,6.294117647058823
1130,MA,DIESEL,01/2023,5.206896551724138
1131,MA,DIESEL,01/2024,5.351851851851852
1132,MA,DIESEL,01/2025,5.875
1133,MA,DIESEL,02/2022,6.173913043478261
1134,MA,DIESEL,02/2023,5.328125
1135,MA,DIESEL,02/2024,5.35
1136,MA,DIESEL,02/2025,5.537037037037037
1137,MA,DIESEL,03/2022,6.324324324324325
1138,MA,DIESEL,03/2023,5.116279069767442
1139,MA,DIESEL,03/2024,5.120481927710843
1140,MA,DIESEL,03/2025,5.880597014925373
1141,MA,DIESEL,04/2022,6.640625
1142,MA,DIESEL,04/2023,5.293478260869565
1143,MA,DIESEL,04/2024,5.323232323232324
1144,MA,DIESEL,04/2025,5.782608695652174
1145,MA,DIESEL,05/2022,6.377049180327869
1146,MA,DIESEL,05/2023,5.153061224489796
1147,MA,DIESEL,05/2024,5.301075268817204
1148,MA,DIESEL,05/2025,5.518518518518518
1149,MA,DIESEL,06/2022,6.428571428571429
1150,MA,DIESEL,06/2023,5.264150943396227
1151,MA,DIESEL,06/2024,5.215384615384616
1152,MA,DIESEL,06/2025,5.735294117647059
1153,MA,DIESEL,07/2022,6.061538461538461
1154,MA,DIESEL,07/2023,5.087378640776699
1155,MA,DIESEL,07/2024,5.302631578947368
1156,MA,DIESEL,07/2025,5.756756756756757
1157,MA,DIESEL,08/2022,6.492753623188406
1158,MA,DIESEL,08/2023,5.15
1159,MA,DIESEL,08/2024,5.465753424657534
1160,MA,DIESEL,08/2025,5.631578947368421
