,ESTADO,PRODUTO,MES_ANO,VL_VENDA
2910,RS,GNV,09/2023,4.634146341463414
2911,RS,GNV,09/2024,4.076923076923077
2912,RS,GNV,09/2025,4.083333333333333
2913,RS,GNV,10/2022,4.938775510204081
2914,RS,GNV,10/2023,4.708333333333333
2915,RS,GNV,10/2024,4.03030303030303
2916,RS,GNV,10/2025,4.0
2917,RS,GNV,11/2022,5.27906976744186
2918,RS,GNV,11/2023,4.560975609756097
2919,RS,GNV,11/2024,4.208333333333333
2920,RS,GNV,11/2025,4.055555555555555
2921,RS,GNV,12/2022,5.3023255813953485
2922,RS,GNV,12/2023,4.384615384615385
2923,RS,GNV,12/2024,4.102564102564102
2924,RS,GNV,12/2025,4.090909090909091
2925,RS,GNV,<NA>/<NA>,4.563203463203463
3024,SC,GNV,01/2022,5.014084507042254
3025,SC,GNV,01/2023,4.764705882352941
3026,SC,GNV,01/2024,4.137931034482759
3027,SC,GNV,01/2025,5.0
3028,SC,GNV,02/2022,4.758620689655173
3029,SC,GNV,02/2023,4.717391304347826
3030,SC,GNV,02/2024,4.375
3031,SC,GNV,02/2025,4.933333333333334
3032,SC,GNV,03/2022,4.62962962962963
3033,SC,GNV,03/2023,4.722222222222222
3034,SC,GNV,03/2024,4.176470588235294
3035,SC,GNV,03/2025,4.8
3036,SC,GNV,04/2022,5.0
3037,SC,GNV,04/2023,4.672413793103448
3038,SC,GNV,04/2024,4.2
3039,SC,GNV,04/2025,4.875
3040,SC,GNV,05/2022,4.777777777777778
3041,SC,GNV,05/2023,4.651162790697675
3042,SC,GNV,05/2024,4.324324324324325
3043,SC,GNV,05/2025,4.739130434782608
3044,SC,GNV,06/2022,4.9361702127659575
3045,SC,GNV,06/2023,4.588235294117647
3046,SC,GNV,06/2024,4.105263157894737
3047,SC,GNV,06/2025,4.777777777777778
3048,SC,GNV,07/2022,4.91044776119403
3049,SC,GNV,07/2023,4.666666666666667
3050,SC,GNV,07/2024,4.28125
3051,SC,GNV,07/2025,4.954545454545454
3052,SC,GNV,08/2022,5.016949152542373
3053,SC,GNV,08/2023,4.7560975609756095
3054,SC,GNV,08/2024,4.260869565217392
3055,SC,GNV,08/2025,4.857142857142857
3056,SC,GNV,09/2022,4.852941176470588
3057,SC,GNV,09/2023,4.756756756756757
3058,SC,GNV,09/2024,4.171428571428572
3059,SC,GNV,09/2025,4.785714285714286
3060,SC,GNV,10/2022,4.911764705882353
3061,SC,GNV,10/2023,4.607142857142857
3062,SC,GNV,10/2024,4.2631578947368425
3063,SC,GNV,10/2025,4.780487804878049
3064,SC,GNV,11/2022,5.051724137931035
3065,SC,GNV,11/2023,4.671875
3066,SC,GNV,11/2024,4.2631578947368425
3067,SC,GNV,11/2025,4.5
3068,SC,GNV,12/2022,4.788461538461538
3069,SC,GNV,12/2023,4.405405405405405
3070,SC,GNV,12/2024,4.085714285714285
3071,SC,GNV,12/2025,4.8
3072,SC,GNV,<NA>/<NA>,4.65809968847352
3161,SE,GNV,01/2022,4.454545454545454
3162,SE,GNV,02/2022,4.45
3163,SE,GNV,02/2024,4.5
3164,SE,GNV,02/2025,4.0
3165,SE,GNV,03/2022,4.083333333333333
3166,SE,GNV,03/2023,4.0
3167,SE,GNV,03/2024,4.0
3168,SE,GNV,03/2025,4.0
3169,SE,GNV,04/2022,4.545454545454546
3170,SE,GNV,04/2023,4.0
3171,SE,GNV,04/2024,4.5
3172,SE,GNV,05/2022,4.608695652173913
3173,SE,GNV,05/2023,4.5
3174,SE,GNV,05/2024,4.0
3175,SE,GNV,05/2025,4.0
3176,SE,GNV,06/2022,4.75
3177,SE,GNV,06/2023,4.1923076923076925
3178,SE,GNV,06/2024,4.0
3179,SE,GNV,06/2025,4.0
3180,SE,GNV,07/2022,5.0
3181,SE,GNV,07/2023,4.111111111111111
3182,SE,GNV,07/2024,4.0
3183,SE,GNV,07/2025,4.0
3184,SE,GNV,08/2022,4.3125
3185,SE,GNV,08/2023,4.0
3186,SE,GNV,08/2024,4.0
3187,SE,GNV,08/2025,4.0
3188,SE,GNV,09/2022,4.888888888888889
3189,SE,GNV,09/2023,4.0
3190,SE,GNV,09/2024,4.0
3191,SE,GNV,09/2025,4.0
3192,SE,GNV,10/2022,4.625
3193,SE,GNV,10/2023,4.0
3194,SE,GNV,10/2024,4.25
3195,SE,GNV,11/2022,4.647058823529412
3196,SE,GNV,11/2023,4.833333333333333
3197,SE,GNV,11/2024,4.5
3198,SE,GNV,11/2025,4.0
3199,SE,GNV,12/2022,4.714285714285714
3200,SE,GNV,12/2023,4.0
3201,SE,GNV,12/2024,4.0
3202,SE,GNV,12/2025,4.0
3203,SE,GNV,<NA>/<NA>,4.274611398963731
3302,SP,GNV,01/2022,4.579710144927536
3303,SP,GNV,01/2023,3.975308641975309
3304,SP,GNV,01/2024,3.905882352941176
3305,SP,GNV,01/2025,4.111111111111111
3306,SP,GNV,02/2022,4.662650602409639
3307,SP,GNV,02/2023,4.146341463414634
3308,SP,GNV,02/2024,3.9391304347826086
3309,SP,GNV,02/2025,4.1
3310,SP,GNV,03/2022,4.409090909090909
3311,SP,GNV,03/2023,4.038834951456311
3312,SP,GNV,03/2024,3.971014492753623
3313,SP,GNV,03/2025,4.076923076923077
3314,SP,GNV,04/2022,4.6
3315,SP,GNV,04/2023,3.725663716814159
3316,SP,GNV,04/2024,3.905263157894737
3317,SP,GNV,04/2025,4.0
3318,SP,GNV,05/2022,4.803030303030303
3319,SP,GNV,05/2023,3.865168539325843
3320,SP,GNV,05/2024,3.9047619047619047
3321,SP,GNV,05/2025,4.016666666666667
3322,SP,GNV,06/2022,4.605769230769231
3323,SP,GNV,06/2023,3.866071428571429
3324,SP,GNV,06/2024,3.9726027397260273
3325,SP,GNV,06/2025,3.962962962962963
3326,SP,GNV,07/2022,4.808510638297872
3327,SP,GNV,07/2023,4.21
3328,SP,GNV,07/2024,3.935483870967742
3329,SP,GNV,07/2025,4.076923076923077
3330,SP,GNV,08/2022,4.5
3331,SP,GNV,08/2023,3.903225806451613
3332,SP,GNV,08/2024,3.896
3333,SP,GNV,08/2025,4.0606060606060606
3334,SP,GNV,09/2022,4.659090909090909
3335,SP,GNV,09/2023,3.9204545454545454
3336,SP,GNV,09/2024,3.9732142857142856
3337,SP,GNV,09/2025,4.105263157894737
3338,SP,GNV,10/2022,4.576923076923077
3339,SP,GNV,10/2023,3.945054945054945
3340,SP,GNV,10/2024,3.9615384615384617
3341,SP,GNV,10/2025,4.065789473684211
3342,SP,GNV,11/2022,4.730769230769231
3343,SP,GNV,11/2023,3.756756756756757
3344,SP,GNV,11/2024,3.9702970297029694
3345,SP,GNV,11/2025,4.03030303030303
3346,SP,GNV,12/2022,4.666666666666667
3347,SP,GNV,12/2023,3.914893617021277
3348,SP,GNV,12/2024,3.9081632653061225
3349,SP,GNV,12/2025,4.117647058823529
3350,SP,GNV,<NA>/<NA>,4.140596670512609
